-1,2.00567,0.985599
0,1.57127,0.77978
1,1.42133,0.69746
2,1.45447,0.717935
3,1.3828,0.692081
4,1.39681,0.704634
5,1.38416,0.71473
6,1.38084,0.697369
7,1.37112,0.70877
8,1.36698,0.711418
9,1.37083,0.704233
10,1.37395,0.713652
11,1.38691,0.724004
12,1.40645,0.735899
13,1.383,0.723874
14,1.37103,0.70755
15,1.37198,0.708539
16,1.38109,0.725084
17,1.38405,0.717646
18,1.36169,0.70685
19,1.36369,0.697239
20,1.42802,0.726057
21,1.42469,0.727817
22,1.39157,0.705346
23,1.40758,0.717714
24,1.42136,0.715384
25,1.39287,0.693759
26,1.39112,0.687886
27,1.39598,0.69007
28,1.3944,0.683163
29,1.40218,0.690113
30,1.40115,0.691988
31,1.39047,0.687866
32,1.39555,0.690321
33,1.39191,0.696868
34,1.40322,0.700069
35,1.40188,0.681616
36,1.38766,0.689422
37,1.38685,0.69068
38,1.39248,0.691605
39,1.388,0.700577
40,1.39242,0.687366
41,1.38845,0.696336
42,1.39864,0.692059
43,1.42945,0.709388
44,1.41661,0.704454
45,1.39058,0.688251
46,1.39207,0.686627
47,1.39774,0.693095
48,1.38829,0.687918
49,1.38814,0.682148
50,1.38905,0.685689
51,1.39517,0.682246
52,1.39913,0.678786
53,1.40161,0.680411
54,1.41682,0.690649
55,1.42107,0.694317
56,1.43017,0.687239
57,1.41887,0.683946
58,1.41201,0.680746
59,1.40425,0.685364
60,1.39996,0.682891
61,1.39534,0.681813
62,1.40261,0.68366
63,1.40875,0.692465
64,1.39454,0.686011
65,1.39706,0.683014
66,1.40289,0.681411
67,1.4089,0.691704
68,1.40256,0.684805
69,1.40843,0.691693
70,1.40838,0.676875
71,1.39714,0.671655
72,1.40178,0.671285
73,1.40752,0.679616
74,1.40926,0.68174
75,1.39995,0.677125
76,1.40127,0.683023
77,1.39916,0.678029
78,1.39871,0.680014
79,1.39727,0.673835
80,1.40075,0.672016
81,1.40558,0.677006
82,1.40197,0.671459
83,1.40518,0.670736
84,1.40448,0.670793
85,1.41093,0.679992
86,1.41871,0.683255
87,1.39716,0.679844
88,1.40035,0.680174
89,1.40803,0.675295
90,1.41588,0.674059
91,1.40346,0.677715
92,1.41412,0.673443
93,1.41725,0.680119
94,1.41536,0.669677
95,1.40509,0.676128
96,1.40357,0.676076
97,1.40527,0.689297
98,1.40049,0.691317
99,1.39755,0.683405
100,1.40082,0.677854
101,1.39704,0.681647
102,1.40163,0.668831
103,1.41697,0.68576
104,1.41816,0.678355
105,1.40368,0.68163
106,1.40336,0.684938
107,1.40356,0.680195
108,1.39611,0.681265
109,1.40253,0.694543
110,1.39801,0.694236
111,1.4023,0.691435
112,1.40314,0.690647
113,1.41098,0.674271
114,1.40037,0.674242
115,1.39535,0.6701
116,1.40871,0.682329
117,1.41532,0.674418
118,1.40008,0.678222
119,1.40209,0.676079
120,1.39894,0.679433
121,1.39623,0.681598
122,1.39399,0.688668
123,1.39629,0.68116
124,1.39652,0.67842
125,1.41116,0.681695
126,1.40877,0.684099
127,1.40032,0.680262
128,1.3921,0.684047
129,1.40147,0.681297
130,1.39815,0.691888
131,1.39816,0.680923
132,1.40472,0.681275
133,1.39725,0.681613
134,1.40084,0.676395
135,1.40006,0.677324
136,1.39241,0.676102
137,1.40995,0.685294
138,1.39954,0.679405
139,1.40048,0.682942
140,1.39687,0.678277
141,1.40196,0.678288
142,1.40552,0.673377
143,1.40897,0.675607
144,1.39803,0.672307
145,1.40742,0.673311
146,1.41651,0.671398
147,1.41676,0.674171
148,1.40027,0.677921
149,1.41057,0.683667
150,1.40622,0.683471
151,1.40361,0.690955
152,1.39954,0.688537
153,1.39274,0.685606
154,1.40371,0.68321
155,1.39679,0.682823
156,1.41308,0.669545
157,1.40797,0.676113
158,1.40309,0.675158
159,1.4003,0.674671
160,1.39844,0.670797
161,1.39965,0.675105
162,1.40029,0.674789
163,1.39999,0.670966
164,1.40444,0.677805
165,1.39642,0.681349
166,1.39056,0.687356
167,1.39472,0.679311
168,1.39429,0.681024
169,1.39964,0.680093
170,1.40489,0.674011
171,1.41187,0.682966
172,1.4025,0.685494
173,1.40829,0.678262
174,1.40571,0.681725
175,1.40761,0.668068
176,1.40443,0.670964
177,1.40234,0.670084
178,1.3951,0.673769
179,1.40213,0.66905
180,1.39551,0.680051
181,1.39561,0.678301
182,1.40095,0.671306
183,1.41246,0.66961
184,1.42046,0.665414
185,1.40431,0.674066
186,1.41277,0.661941
187,1.39912,0.665662
188,1.40371,0.674331
189,1.40078,0.675785
190,1.40292,0.678288
191,1.40861,0.678302
192,1.40498,0.677081
193,1.40185,0.676089
194,1.40579,0.681665
195,1.39725,0.687687
196,1.40685,0.676426
197,1.40692,0.685773
198,1.40595,0.674026
199,1.39743,0.685033
200,1.396,0.687382
201,1.39767,0.692772
202,1.40029,0.669825
203,1.39735,0.681757
204,1.40619,0.681084
205,1.39919,0.674655
206,1.40477,0.677572
207,1.40016,0.683258
208,1.40397,0.685859
209,1.38822,0.688769
210,1.40221,0.678026
211,1.39417,0.672477
212,1.39393,0.676892
213,1.40096,0.666873
214,1.39879,0.671484
215,1.39206,0.678077
216,1.40723,0.669976
217,1.40763,0.671701
218,1.39882,0.689938
219,1.40195,0.68179
220,1.38753,0.685892
221,1.39382,0.681878
222,1.4016,0.670191
223,1.40267,0.674304
224,1.40379,0.670534
225,1.40723,0.672537
226,1.41702,0.664763
227,1.41088,0.682274
228,1.41234,0.675505
229,1.40459,0.68903
230,1.40179,0.684462
231,1.39666,0.679685
232,1.3897,0.689778
233,1.39423,0.684804
234,1.39897,0.679994
235,1.40348,0.666615
236,1.40441,0.664015
237,1.41192,0.658321
238,1.40011,0.666266
239,1.40837,0.669993
240,1.41357,0.658305
241,1.403,0.662355
242,1.39896,0.676448
243,1.40032,0.663676
244,1.39187,0.672231
245,1.40036,0.667503
246,1.39604,0.6922
247,1.41088,0.674007
248,1.40117,0.666957
249,1.39455,0.669833
250,1.40053,0.671397
251,1.41352,0.673855
252,1.40157,0.675348
253,1.40001,0.67046
254,1.40767,0.668652
255,1.41329,0.658634
256,1.41094,0.656594
257,1.40897,0.664542
258,1.39232,0.678188
259,1.40427,0.665902
260,1.40628,0.673914
261,1.39792,0.67939
262,1.41014,0.686574
263,1.40389,0.677655
264,1.40197,0.679777
265,1.39694,0.683276
266,1.40477,0.676752
267,1.3951,0.67518
268,1.40961,0.663264
269,1.40178,0.668854
270,1.40301,0.657787
271,1.39893,0.665572
272,1.40482,0.660121
273,1.40329,0.672769
274,1.39967,0.674642
275,1.40484,0.666857
276,1.4016,0.669487
277,1.40252,0.670627
278,1.40068,0.679922
279,1.40531,0.67878
280,1.39616,0.673988
281,1.41232,0.672868
282,1.40009,0.663833
283,1.41195,0.672993
284,1.41709,0.663647
285,1.39696,0.67303
286,1.41366,0.664308
287,1.413,0.654537
288,1.4039,0.66374
289,1.40014,0.672358
290,1.40262,0.664768
291,1.40809,0.664063
292,1.4045,0.674284
293,1.39209,0.672376
294,1.39862,0.667624
295,1.39422,0.675942
296,1.3943,0.661091
297,1.39566,0.676326
298,1.40228,0.660755
299,1.40106,0.670377
300,1.40922,0.678435
301,1.41625,0.668802
302,1.40848,0.656471
303,1.39986,0.66626
304,1.41418,0.670292
305,1.39464,0.671211
306,1.39037,0.67106
307,1.40363,0.670674
308,1.38926,0.671375
309,1.39158,0.664146
310,1.39636,0.674976
311,1.39559,0.663393
312,1.40094,0.661928
313,1.4088,0.662472
314,1.41516,0.648507
315,1.41302,0.659886
316,1.41217,0.666429
317,1.41037,0.667672
318,1.4038,0.677373
319,1.39543,0.687552
320,1.4102,0.665058
321,1.41172,0.652671
322,1.40043,0.664619
323,1.3953,0.666871
324,1.39555,0.66427
325,1.40657,0.658663
326,1.40323,0.661868
327,1.39942,0.676296
328,1.38912,0.687976
329,1.39783,0.680456
330,1.3783,0.675814
331,1.38235,0.679866
332,1.39832,0.656731
333,1.41275,0.656891
334,1.40616,0.655837
335,1.41881,0.660191
336,1.40621,0.663342
337,1.40894,0.661663
338,1.42893,0.6675
339,1.41055,0.659407
340,1.4123,0.669664
341,1.40155,0.666352
342,1.39188,0.677678
343,1.40115,0.664117
344,1.38393,0.676272
345,1.37852,0.675405
346,1.37714,0.668292
347,1.39617,0.667896
348,1.41482,0.6555
349,1.41042,0.653581
350,1.40212,0.653835
351,1.41179,0.656773
352,1.39232,0.6631
353,1.39653,0.669218
354,1.39977,0.658772
355,1.40397,0.648113
356,1.41067,0.644894
357,1.41072,0.654607
358,1.4056,0.670349
359,1.40741,0.666296
360,1.40035,0.682757
361,1.39389,0.677659
362,1.39605,0.67185
363,1.41134,0.660715
364,1.39683,0.673444
365,1.39298,0.663621
366,1.38399,0.669764
367,1.40907,0.669607
368,1.40179,0.65764
369,1.40691,0.658819
370,1.37555,0.673135
371,1.41074,0.648377
372,1.41793,0.641715
373,1.40451,0.65119
374,1.41067,0.664289
375,1.3998,0.670622
376,1.40718,0.660964
377,1.41348,0.669618
378,1.39821,0.671247
379,1.39494,0.65402
380,1.38823,0.671499
381,1.39645,0.651118
382,1.40758,0.647229
383,1.41639,0.655969
384,1.43425,0.649675
385,1.41146,0.665838
386,1.4019,0.674635
387,1.39413,0.682393
388,1.38568,0.680691
389,1.39526,0.674272
390,1.40326,0.665852
391,1.3956,0.678923
392,1.39407,0.665218
393,1.40159,0.664065
394,1.39891,0.658071
395,1.40449,0.675181
396,1.39168,0.677453
397,1.41156,0.663595
398,1.39996,0.658765
399,1.39462,0.671484
400,1.39646,0.671646
401,1.39431,0.657658
402,1.40075,0.660015
403,1.4025,0.655723
404,1.41302,0.656484
405,1.39908,0.655727
406,1.39899,0.657473
407,1.39999,0.660075
408,1.39925,0.668566
409,1.40067,0.674831
410,1.39893,0.682001
411,1.39289,0.680741
412,1.38366,0.682357
413,1.39886,0.663522
414,1.40175,0.669733
415,1.39569,0.674479
416,1.39799,0.659405
417,1.42298,0.648091
418,1.4038,0.666659
419,1.41273,0.655459
420,1.39984,0.665211
421,1.3911,0.675329
422,1.39032,0.674978
423,1.38962,0.688317
424,1.39248,0.676147
425,1.39016,0.675682
426,1.39478,0.6722
427,1.39707,0.658609
428,1.40176,0.655315
429,1.41113,0.656049
430,1.41016,0.663723
431,1.40512,0.652527
432,1.40559,0.668243
433,1.38244,0.6757
434,1.39207,0.673903
435,1.40379,0.668203
436,1.39898,0.665668
437,1.39752,0.672043
438,1.39364,0.673488
439,1.41165,0.661551
440,1.39237,0.666769
441,1.38908,0.670728
442,1.39348,0.664041
443,1.39612,0.656852
444,1.39588,0.669571
445,1.38508,0.680866
446,1.40049,0.675304
447,1.39895,0.683124
448,1.40332,0.678085
449,1.38712,0.681218
450,1.39962,0.660186
451,1.38813,0.669963
452,1.37856,0.676806
453,1.38877,0.666539
454,1.41063,0.659997
455,1.39589,0.662867
456,1.3856,0.672444
457,1.38693,0.681621
458,1.3896,0.672477
459,1.40703,0.673967
460,1.39843,0.671056
461,1.40198,0.663582
462,1.41275,0.65607
463,1.40752,0.661536
464,1.39859,0.65958
465,1.39901,0.660785
466,1.395,0.667531
467,1.39913,0.671208
468,1.40147,0.671863
469,1.38828,0.667179
470,1.38481,0.66832
471,1.39369,0.679931
472,1.39651,0.665593
473,1.39552,0.67316
474,1.39257,0.677154
475,1.40182,0.681208
476,1.39452,0.675214
477,1.38921,0.671059
478,1.4026,0.674336
479,1.39008,0.673131
480,1.39512,0.668605
481,1.39859,0.667915
482,1.39435,0.666263
483,1.39331,0.666236
484,1.39838,0.669398
485,1.39792,0.660653
486,1.39038,0.66826
487,1.38437,0.672318
488,1.39635,0.663133
489,1.38957,0.656866
490,1.41641,0.658905
491,1.40128,0.670503
492,1.42158,0.6535
493,1.41934,0.65369
494,1.38968,0.668486
495,1.38966,0.667624
496,1.41722,0.653751
497,1.39081,0.671548
498,1.39284,0.672675
499,1.38541,0.690085
500,1.39384,0.683107
501,1.39778,0.674904
502,1.3984,0.666868
503,1.40833,0.66295
504,1.39328,0.667453
505,1.39204,0.672684
506,1.40086,0.667099
507,1.40339,0.671425
508,1.40324,0.658119
509,1.40747,0.654853
510,1.39079,0.665497
511,1.38591,0.670375
512,1.40536,0.664287
513,1.38953,0.67223
514,1.3876,0.684316
515,1.39534,0.676544
516,1.38264,0.687223
517,1.3935,0.675206
518,1.40301,0.667138
519,1.39867,0.661289
520,1.39091,0.665547
521,1.39549,0.666402
522,1.40183,0.665284
523,1.39175,0.679335
524,1.39271,0.670533
525,1.39807,0.670078
526,1.40206,0.673127
527,1.40209,0.66418
528,1.3907,0.673676
529,1.39638,0.663833
530,1.39006,0.664106
531,1.39287,0.669975
532,1.39475,0.664887
533,1.38893,0.674089
534,1.38824,0.664845
535,1.39635,0.664224
536,1.39329,0.655228
537,1.40501,0.664267
538,1.3866,0.676049
539,1.39661,0.665347
540,1.39917,0.666702
541,1.39481,0.673067
542,1.38692,0.672274
543,1.39155,0.670228
544,1.40895,0.660193
545,1.39329,0.666409
546,1.40622,0.658384
547,1.3992,0.665352
548,1.40056,0.664202
549,1.39836,0.668544
550,1.3985,0.677345
551,1.39391,0.67726
552,1.39019,0.682232
553,1.39918,0.675972
554,1.3916,0.678023
555,1.38679,0.677368
556,1.39317,0.669369
557,1.39457,0.668724
558,1.39873,0.671515
559,1.40112,0.666148
560,1.39041,0.670487
561,1.39623,0.670547
562,1.39916,0.668559
563,1.39964,0.662972
564,1.4006,0.667299
565,1.39945,0.667182
566,1.38922,0.671554
567,1.40759,0.657551
568,1.39476,0.673643
569,1.38609,0.672496
570,1.40239,0.654035
571,1.39662,0.653408
572,1.39697,0.660239
573,1.39418,0.66836
574,1.40594,0.657622
575,1.38363,0.672152
576,1.40426,0.669733
577,1.39539,0.668359
578,1.39137,0.659821
579,1.40466,0.664833
580,1.38697,0.66424
581,1.40823,0.6719
582,1.40149,0.671936
583,1.40683,0.673536
584,1.39264,0.674026
585,1.39189,0.676497
586,1.37967,0.673547
587,1.40667,0.66707
588,1.38729,0.685355
589,1.39531,0.676572
590,1.38557,0.67141
591,1.40326,0.664993
592,1.38236,0.671934
593,1.39287,0.664894
594,1.39363,0.667064
595,1.40683,0.663132
596,1.39856,0.663711
597,1.39682,0.665221
598,1.40854,0.668262
599,1.38872,0.669019
600,1.39051,0.670779
601,1.40457,0.659647
602,1.39141,0.673169
603,1.40431,0.663693
604,1.39221,0.674892
605,1.39899,0.67009
606,1.39231,0.672117
607,1.38579,0.674313
608,1.39499,0.671228
609,1.39777,0.66022
610,1.40506,0.657418
611,1.39905,0.671705
612,1.40268,0.672268
613,1.39773,0.670943
614,1.39773,0.67481
615,1.40075,0.67066
616,1.39234,0.669807
617,1.38932,0.66988
618,1.40107,0.661846
619,1.40597,0.666437
620,1.39058,0.673677
621,1.40033,0.672056
622,1.37921,0.680157
623,1.39712,0.673342
624,1.39338,0.664587
625,1.38683,0.666389
626,1.39339,0.670034
627,1.39192,0.670061
628,1.38732,0.679067
629,1.39665,0.664581
630,1.39783,0.673133
631,1.39881,0.667283
632,1.39902,0.669817
633,1.39012,0.676313
634,1.3977,0.675628
635,1.38163,0.690758
636,1.39152,0.679044
637,1.38795,0.672102
638,1.383,0.673624
639,1.39214,0.667672
640,1.386,0.67733
641,1.38173,0.678246
642,1.38151,0.680404
643,1.38807,0.674254
644,1.3938,0.672826
645,1.38512,0.672089
646,1.39911,0.670276
647,1.4107,0.665076
648,1.40706,0.661769
649,1.39928,0.661593
650,1.399,0.660222
651,1.38565,0.669933
652,1.40132,0.674237
653,1.40784,0.670235
654,1.38553,0.678374
655,1.3844,0.6685
656,1.38377,0.680672
657,1.39515,0.670679
658,1.38973,0.678559
659,1.38583,0.679994
660,1.38048,0.675802
661,1.39132,0.670837
